Time[s],Fx[N],Fy[N],Fz[N],Mx[Nm],My[Nm],Mz[Nm],COPx[cm],COPy[cm]
27.56,-1.308719,-4.453206,535.053013,3.547367,41.959604,-0.718902,-7.8421389999999995,0.662993
27.57,-1.28948,-4.452135,534.7469980000001,3.5527879999999996,41.926037,-0.722654,-7.84035,0.664387
27.58,-1.275377,-4.445165,534.506787,3.565609,41.896390000000004,-0.726562,-7.8383270000000005,0.667084
27.59,-1.263064,-4.43496,534.390123,3.5830339999999996,41.875265,-0.729849,-7.836085000000001,0.6704899999999999
27.6,-1.2501799999999998,-4.425608,534.421474,3.59954,41.865451,-0.731675,-7.833789,0.6735399999999999
27.61,-1.2361010000000001,-4.420807,534.58803,3.60877,41.867442,-0.731719,-7.831721000000001,0.675056
27.62,-1.2214610000000001,-4.422185,534.845817,3.6060019999999997,41.879690000000004,-0.730561,-7.830236,0.6742130000000001
27.63,-1.207142,-4.42825,535.133705,3.5900269999999996,41.899258,-0.7295550000000001,-7.829680000000001,0.6708649999999999
27.64,-1.193638,-4.434337,535.390208,3.5636120000000004,41.92248,-0.730236,-7.830266,0.66561
27.65,-1.18118,-4.4338489999999995,535.567213,3.532396,41.945489,-0.733626,-7.831975,0.659562
27.66,-1.17046,-4.420815,535.637164,3.5027589999999997,41.964644,-0.739812,-7.834528,0.653943
27.67,-1.163426,-4.393068,535.5939950000001,3.4795730000000002,41.976973,-0.747989,-7.837461,0.649666
27.68,-1.16353,-4.354518,535.450198,3.4647620000000003,41.980758,-0.756864,-7.840273,0.647075
27.69,-1.1749459999999998,-4.3150260000000005,535.2323190000001,3.4572089999999998,41.976237,-0.765134,-7.84262,0.645927
27.7,-1.20089,-4.287416,534.976434,3.453874,41.966172,-0.7718079999999999,-7.8444899999999995,0.645612
27.71,-1.2419229999999999,-4.282657,534.724331,3.4513879999999997,41.955789,-0.7762640000000001,-7.846246000000001,0.645452
27.72,-1.295324,-4.305267,534.519574,3.4472379999999996,41.951716,-0.778189,-7.848489999999999,0.6449229999999999
27.73,-1.355996,-4.3511370000000005,534.40167,3.4401040000000003,41.960113,-0.777533,-7.851792999999999,0.64373
27.74,-1.418324,-4.408961,534.397743,3.429565,41.984728999999994,-0.774537,-7.856457000000001,0.641763
27.75,-1.4777870000000002,-4.464733,534.513981,3.415765,42.025707000000004,-0.769791,-7.8624149999999995,0.639041
27.76,-1.531482,-4.507223000000001,534.7310200000001,3.399406,42.079574,-0.76422,-7.869297,0.6357229999999999
27.77,-1.577655,-4.531915000000001,535.006487,3.381943,42.1404,-0.758959,-7.876614999999999,0.632131
27.78,-1.615114,-4.541747,535.284617,3.365561,42.201698,-0.755124,-7.883974,0.628742
27.79,-1.643243,-4.544473,535.5098320000001,3.352636,42.258346,-0.7535189999999999,-7.891236,0.6260640000000001
27.8,-1.662598,-4.548088,535.640205,3.3448290000000003,42.307788,-0.7543949999999999,-7.8985460000000005,0.624454
27.81,-1.675445,-4.556762,535.657273,3.342315,42.350085,-0.757371,-7.906191000000001,0.623965
27.82,-1.685514,-4.569505,535.56963,3.3435870000000003,42.386986,-0.761571,-7.9143740000000005,0.624305
27.83,-1.696764,-4.582116,535.409132,3.345914,42.420627,-0.7659020000000001,-7.923030000000001,0.624927
27.84,-1.711709,-4.590801,535.220562,3.346224,42.452543,-0.769333,-7.9317850000000005,0.625205
27.85,-1.730275,-4.594801,535.047719,3.3420080000000003,42.483429,-0.771093,-7.940119999999999,0.6246189999999999
27.86,-1.7498580000000001,-4.59631,534.920218,3.331951,42.51357,-0.770763,-7.947647,0.622887
27.87,-1.766456,-4.598137,534.845448,3.316129,42.543449,-0.768247,-7.954344,0.620016
27.88,-1.776277,-4.601141,534.808842,3.2958760000000002,42.573925,-0.763744,-7.960586999999999,0.616272
27.89,-1.7772119999999998,-4.6032589999999995,534.782793,3.273427,42.605769,-0.757771,-7.9669300000000005,0.612104
27.9,-1.7696619999999998,-4.60058,534.740789,3.251433,42.638909000000005,-0.75125,-7.973753,0.608039
27.91,-1.756393,-4.589689,534.670412,3.232341,42.672008,-0.745466,-7.980992999999999,0.604548
27.92,-1.741479,-4.570082,534.578854,3.217784,42.702758,-0.741761,-7.988111999999999,0.601929
27.93,-1.728909,-4.545521,534.4884860000001,3.208149,42.728753999999995,-0.7410329999999999,-7.994325999999999,0.600228
27.94,-1.721598,-4.52355,534.425347,3.2025099999999997,42.748487,-0.743286,-7.998963000000001,0.599244
27.95,-1.7210729999999999,-4.512967,534.4066190000001,3.1988689999999997,42.761979,-0.7474850000000001,-8.001767999999998,0.598583
27.96,-1.7276369999999999,-4.520156,534.433014,3.194644,42.770837,-0.751792,-8.00303,0.597763
27.97,-1.740721,-4.546005,534.489329,3.187384,42.777769,-0.754145,-8.003484,0.596342
27.98,-1.7592700000000001,-4.585016,534.552465,3.175589,42.785761,-0.752991,-8.004033999999999,0.594065
27.99,-1.782039,-4.627176,534.602685,3.1594130000000002,42.797213,-0.7479100000000001,-8.005424,0.590983
28.0,-1.807634,-4.661785,534.632826,3.140828,42.813394,-0.7398779999999999,-8.007999,0.5874739999999999
28.01,-1.834373,-4.681548,534.651698,3.123079,42.834388,-0.730992,-8.011643,0.584133
28.02,-1.860208,-4.685169999999999,534.680642,3.109555,42.85945,-0.723711,-8.015897,0.581572
28.03,-1.8828189999999998,-4.6773489999999995,534.744742,3.102559,42.887471999999995,-0.7198640000000001,-8.020176,0.580194
28.04,-1.899777,-4.666268,534.861825,3.102411,42.917287,-0.719897,-8.023995,0.58004
28.05,-1.908771,-4.659898,535.032873,3.10719,42.947615,-0.722737,-8.027097999999999,0.580747
28.06,-1.9080529999999998,-4.662872,535.237123,3.113179,42.976689,-0.726381,-8.029467,0.581645
28.07,-1.8971790000000002,-4.675118,535.434022,3.1158959999999998,43.001913,-0.72888,-8.031225,0.5819380000000001
28.08,-1.877792,-4.69238,535.572381,3.111421,43.019982,-0.729173,-8.032524,0.580952
28.09,-1.8538759999999999,-4.708051,535.604545,3.097618,43.027607,-0.727366,-8.033466,0.57834
28.1,-1.831063,-4.715633,535.5010480000001,3.0748439999999997,43.02259,-0.724442,-8.034081,0.574199
28.11,-1.815188,-4.711283,535.260267,3.04583,43.004768,-0.721645,-8.034366,0.569037
28.12,-1.810934,-4.695682,534.90953,3.014789,42.976393,-0.719863,-8.034329,0.563607
28.13,-1.8211259999999998,-4.674343,534.4983530000001,2.986125,42.941784999999996,-0.719282,-8.034035000000001,0.558678
28.14,-1.8465150000000001,-4.655863,534.0878690000001,2.9632959999999997,42.90639,-0.719377,-8.033583,0.554833
28.15,-1.885573,-4.6487300000000005,533.7404230000001,2.948187,42.875598,-0.719197,-8.033043,0.552363
28.16,-1.93419,-4.658068,533.51065,2.941024,42.85368,-0.71777,-8.032394,0.551259
28.17,-1.985626,-4.683565,533.437431,2.940633,42.842974,-0.714518,-8.03149,0.551261
28.18,-2.031087,-4.719218,533.5365780000001,2.944851,42.843286,-0.709534,-8.030056,0.551949
28.19,-2.061096,-4.7549339999999995,533.796016,2.9510919999999996,42.851563,-0.703659,-8.027704,0.55285
28.2,-2.067581,-4.779635,534.175855,2.957086,42.862214,-0.6982970000000001,-8.023989,0.553579
28.21,-2.046201,-4.784982,534.614591,2.961564,42.868293,-0.695002,-8.018542,0.553962
28.22,-1.9979619999999998,-4.768398,535.0408480000001,2.9645639999999998,42.863332,-0.694994,-8.011225999999999,0.554082
28.23,-1.92917,-4.734215,535.388284,2.96715,42.843077,-0.698741,-8.002244000000001,0.5542050000000001
28.24,-1.8494110000000001,-4.692480000000001,535.609769,2.970684,42.806473,-0.705747,-7.992101,0.554636
28.25,-1.768431,-4.655869,535.686716,2.97607,42.755639,-0.714625,-7.981463000000001,0.555562
28.26,-1.6935069999999999,-4.635673000000001,535.631061,2.983315,42.695126,-0.723457,-7.970994999999999,0.556972
28.27,-1.628423,-4.638133,535.479831,2.991571,42.630832,-0.73034,-7.961239,0.558671
28.28,-1.5740129999999999,-4.662364,535.284448,2.999525,42.568829,-0.733909,-7.9525619999999995,0.560361
28.29,-1.529318,-4.700691,535.098073,3.0059009999999997,42.514209,-0.733671,-7.945125,0.5617479999999999
28.3,-1.492476,-4.7412410000000005,534.964111,3.0098130000000003,42.47014,-0.730057,-7.938876,0.56262
28.31,-1.461057,-4.771765,534.908014,3.01091,42.437352000000004,-0.724247,-7.933578999999999,0.562884
28.32,-1.432085,-4.783394,534.9337830000001,3.009385,42.414227000000004,-0.717846,-7.928874,0.562571
28.33,-1.40212,-4.7732529999999995,535.025845,3.0059810000000002,42.397355,-0.712495,-7.9243559999999995,0.561839
28.34,-1.367765,-4.745157,535.155367,3.001944,42.382317,-0.7095100000000001,-7.9196279999999994,0.560948
28.35,-1.326697,-4.708035,535.288525,2.998751,42.364545,-0.709662,-7.914338000000001,0.560212
28.36,-1.278916,-4.6725080000000005,535.394043,2.997599,42.340256,-0.713134,-7.9082419999999995,0.559887
28.37,-1.2275459999999998,-4.646972,535.448251,2.9988740000000003,42.307466999999995,-0.719577,-7.901317999999999,0.560068
28.38,-1.178655,-4.634889,535.437364,3.00196,42.266784,-0.728167,-7.89388,0.560656
28.39,-1.139961,-4.634447,535.358025,3.0055490000000002,42.221512,-0.737663,-7.8865940000000005,0.561409
28.4,-1.118711,-4.640523,535.217585,3.008218,42.176882,-0.746536,-7.880324000000001,0.562055
28.41,-1.1193170000000001,-4.647622,535.034253,3.008845,42.138705,-0.753242,-7.875889,0.562365
28.42,-1.141589,-4.652126,534.835483,3.006663,42.111979,-0.756629,-7.873819,0.5621659999999999
28.43,-1.180524,-4.652869,534.6530280000001,3.001148,42.099909999999994,-0.756307,-7.874249000000001,0.561326
28.44,-1.227956,-4.650318,534.515641,2.992082,42.103514000000004,-0.752791,-7.876947,0.559774
28.45,-1.275433,-4.645354,534.44263,2.979822,42.121798999999996,-0.7473029999999999,-7.881444,0.557557
28.46,-1.316909,-4.638543,534.441105,2.965418,42.152347999999996,-0.741308,-7.887183,0.554863
28.47,-1.3500370000000002,-4.630165,534.506713,2.950279,42.192034,-0.736013,-7.8936399999999995,0.551963
28.48,-1.375776,-4.620723,534.625287,2.935547,42.237567,-0.732061,-7.900405999999999,0.549085
28.49,-1.396987,-4.6113029999999995,534.773825,2.9216439999999997,42.285804,-0.729477,-7.9072309999999995,0.546333
28.5,-1.416768,-4.603206,534.922291,2.9083349999999997,42.333939,-0.727816,-7.914035,0.543693
28.51,-1.4370040000000002,-4.5970059999999995,535.038859,2.8952,42.379709999999996,-0.726416,-7.920866,0.5411199999999999
28.52,-1.457573,-4.591948,535.098477,2.882143,42.421566999999996,-0.7247020000000001,-7.9278059999999995,0.538619
28.53,-1.476804,-4.58651,535.090869,2.869542,42.45879,-0.7224149999999999,-7.934875,0.536272
28.54,-1.493282,-4.579837,535.023239,2.857944,42.49156,-0.719675,-7.942003,0.534172
28.55,-1.5078770000000001,-4.572861,534.916117,2.8475189999999997,42.520995,-0.716842,-7.949096000000001,0.53233
28.56,-1.5243280000000001,-4.568224,534.7950480000001,2.837727,42.549052,-0.7142890000000001,-7.956142,0.53062
28.57,-1.547623,-4.569178,534.6827089999999,2.827466,42.578185999999995,-0.7122539999999999,-7.963261999999999,0.528812
28.58,-1.5810030000000002,-4.578216,534.594466,2.815588,42.6108,-0.7108220000000001,-7.970677,0.5266770000000001
28.59,-1.623538,-4.59605,534.537637,2.8014200000000002,42.648628,-0.709983,-7.978602,0.524083
28.6,-1.669889,-4.62121,534.513083,2.784998,42.692229,-0.709667,-7.987125,0.521035
28.61,-1.7124580000000003,-4.650355,534.51734,2.767012,42.740803,-0.709725,-7.996149000000001,0.517666
28.62,-1.7446220000000001,-4.679094999999999,534.543934,2.748584,42.792477000000005,-0.709875,-8.005417999999999,0.514192
28.63,-1.763348,-4.702933,534.583622,2.730927,42.844972999999996,-0.709707,-8.014644,0.510851
28.64,-1.770199,-4.718069,534.6247450000001,2.7149419999999997,42.896363,-0.708775,-8.023639999999999,0.507822
28.65,-1.770625,-4.722180000000001,534.655348,2.700951,42.945552,-0.706812,-8.032380999999999,0.5051760000000001
28.66,-1.772114,-4.715374,534.66749,2.688798,42.992278999999996,-0.703966,-8.040938,0.502892
28.67,-1.781898,-4.701083000000001,534.661778,2.678299,43.036671000000005,-0.7009350000000001,-8.049325999999999,0.500933
28.68,-1.8047630000000001,-4.686123,534.64859,2.669663,43.078551000000004,-0.698808,-8.057358,0.49933
28.69,-1.8413599999999999,-4.679218,534.643784,2.6635,43.116839,-0.698631,-8.064592,0.49818199999999996
28.7,-1.8875240000000002,-4.688088,534.660874,2.6603689999999998,43.149418,-0.7009029999999999,-8.070427,0.49758100000000005
28.71,-1.935275,-4.716242,534.705142,2.660275,43.173684,-0.705338,-8.074297,0.497522
28.72,-1.975552,-4.761001,534.773742,2.662528,43.187706,-0.710996,-8.075884,0.497879
28.73,-2.001648,-4.81379,534.86051,2.665984,43.191425,-0.716662,-8.075269,0.49844499999999997
28.74,-2.011501,-4.862722,534.960559,2.669438,43.187149,-0.72127,-8.072958999999999,0.498997
28.75,-2.00757,-4.8964669999999995,535.071327,2.672009,43.178916,-0.7242069999999999,-8.06975,0.499374
28.76,-1.99449,-4.907701,535.190661,2.673428,43.170846999999995,-0.725478,-8.066442,0.49952799999999997
28.77,-1.975988,-4.894755,535.3142280000001,2.674117,43.165215,-0.725738,-8.063528,0.499542
28.78,-1.9529599999999998,-4.861123,535.433365,2.674925,43.161176,-0.7261890000000001,-8.06098,0.49958100000000005
28.79,-1.9238439999999999,-4.813661,535.5334320000001,2.676689,43.154884,-0.728273,-8.058299,0.499817
28.8,-1.886954,-4.760644,535.593419,2.6799180000000002,43.140995000000004,-0.733165,-8.054803,0.500364
28.81,-1.8430849999999999,-4.710361,535.588625,2.6847790000000002,43.114855,-0.741205,-8.049995,0.501276
28.82,-1.7965369999999998,-4.670187,535.497262,2.69125,43.074351,-0.7515569999999999,-8.043804,0.50257
28.83,-1.753845,-4.645636,535.309185,2.699198,43.020794,-0.762285,-8.036625,0.504232
28.84,-1.721093,-4.639292,535.033153,2.708221,42.958828999999994,-0.77085,-8.02919,0.506178
28.85,-1.701452,-4.650083,534.699392,2.717375,42.895606,-0.774858,-8.022378,0.508206
28.86,-1.694246,-4.67355,534.35586,2.725105,42.839423,-0.772825,-8.017021000000002,0.509979
28.87,-1.695819,-4.703174,534.058429,2.729628,42.797957000000004,-0.764757,-8.013722,0.5111100000000001
28.88,-1.70137,-4.732131,533.857235,2.72972,42.776407,-0.752317,-8.012705,0.51132
28.89,-1.7065439999999998,-4.7547809999999995,533.783471,2.725475,42.776015,-0.7384229999999999,-8.013739,0.510596
28.9,-1.7080389999999999,-4.767578,533.841696,2.718532,42.793402,-0.726328,-8.016122,0.509239
28.91,-1.7034080000000003,-4.769449,534.011023,2.711557,42.820999,-0.7184590000000001,-8.018748,0.507772
28.92,-1.690723,-4.761749,534.2545269999999,2.707278,42.848624,-0.715536,-8.020264,0.506739
28.93,-1.6686450000000002,-4.747872,534.531909,2.70758,42.865885,-0.716418,-8.019331,0.506533
28.94,-1.6369360000000002,-4.732469,534.808849,2.7130650000000003,42.864629,-0.718765,-8.014944,0.507296
28.95,-1.5969879999999999,-4.720203,535.0592809999999,2.723208,42.840666999999996,-0.720164,-8.006714,0.508954
28.96,-1.551878,-4.714233999999999,535.262287,2.7368930000000002,42.79439,-0.719113,-7.995032000000001,0.511318
28.97,-1.505688,-4.714874,535.3987,2.752993,42.730366,-0.715437,-7.981037,0.514195
28.98,-1.462299,-4.71908,535.45141,2.770666,42.656212,-0.71009,-7.966402,0.5174449999999999
28.99,-1.4242139999999999,-4.721245,535.409595,2.78925,42.581028,-0.7046359999999999,-7.952982,0.5209560000000001
29.0,-1.391988,-4.71523,535.274427,2.807982,42.513628000000004,-0.7007180000000001,-7.942398,0.524587
29.01,-1.364439,-4.696985,535.063317,2.8258080000000003,42.460846999999994,-0.6996720000000001,-7.935668,0.528126
29.02,-1.339429,-4.666673,534.8103639999999,2.841503,42.426263,-0.702272,-7.932955000000001,0.5313100000000001
29.03,-1.314819,-4.629196,534.561817,2.8540099999999997,42.409712,-0.708581,-7.933547,0.5338970000000001
29.04,-1.289308,-4.592541000000001,534.3669639999999,2.862743,42.407865,-0.717938,-7.936094000000001,0.535726
29.05,-1.26288,-4.564525,534.2664,2.867603,42.415733,-0.729071,-7.939061,0.536737
29.06,-1.236759,-4.549714,534.280529,2.8687259999999997,42.428513,-0.7403,-7.941242999999999,0.536932
29.07,-1.213007,-4.548369999999999,534.401809,2.866165,42.442946,-0.7497699999999999,-7.942141,0.536331
29.08,-1.194009,-4.557817,534.5944549999999,2.859779,42.457677000000004,-0.755728,-7.942035000000001,0.534944
29.09,-1.182049,-4.574843,534.803528,2.849453,42.472731,-0.756904,-7.941745,0.5328039999999999
29.1,-1.179039,-4.597276,534.9713059999999,2.8355639999999998,42.488694,-0.752955,-7.942238000000001,0.53004
29.11,-1.186365,-4.623825,535.055041,2.8193349999999997,42.50611,-0.744779,-7.94425,0.526924
29.12,-1.2048219999999998,-4.6527959999999995,535.039488,2.802724,42.525256,-0.73447,-7.948059,0.523835
29.13,-1.234637,-4.681091,534.9401839999999,2.78786,42.546124,-0.724784,-7.953436,0.521154
29.14,-1.27557,-4.704497,534.7972110000001,2.7763869999999997,42.568384,-0.718254,-7.9597240000000005,0.5191479999999999
29.15,-1.326884,-4.719053,534.662057,2.7691470000000002,42.591243,-0.7162930000000001,-7.966011999999999,0.517925
29.16,-1.386952,-4.72248,534.5818059999999,2.7662970000000002,42.613347999999995,-0.7186939999999999,-7.971342999999999,0.517469
29.17,-1.452542,-4.714915,534.58525,2.76764,42.632979999999996,-0.723745,-7.974964,0.517717
29.18,-1.518402,-4.698923000000001,534.674629,2.772811,42.648528999999996,-0.728911,-7.976539,0.518598
29.19,-1.5778590000000001,-4.6790650000000005,534.824829,2.7812099999999997,42.658992,-0.731816,-7.976255,0.5200229999999999
29.2,-1.624573,-4.661121,534.9900690000001,2.791905,42.664211,-0.731139,-7.974767,0.521861
29.21,-1.654725,-4.650878,535.116841,2.8037400000000003,42.664879,-0.727105,-7.973003,0.523949
29.22,-1.668454,-4.652513,535.1605400000001,2.81566,42.662416,-0.721377,-7.971891,0.526134
29.23,-1.669715,-4.6669730000000005,535.1013740000001,2.826963,42.65875,-0.7164149999999999,-7.972088,0.528304
29.24,-1.664509,-4.691075,534.953629,2.837325,42.655962,-0.714517,-7.973768,0.5303869999999999
29.25,-1.6582880000000002,-4.718095,534.7631650000001,2.846659,42.655747,-0.716932,-7.976567999999999,0.532321
29.26,-1.6537509999999997,-4.740021,534.592258,2.854997,42.658858,-0.7233510000000001,-7.9797,0.534051
29.27,-1.6500439999999998,-4.750686,534.4971419999999,2.862473,42.664827,-0.7319859999999999,-7.982237,0.5355449999999999
29.28,-1.643686,-4.748262,534.507918,2.86932,42.672214000000004,-0.740171,-7.983458000000001,0.5368149999999999
29.29,-1.6306530000000001,-4.735849,534.619477,2.8758169999999996,42.679365999999995,-0.745294,-7.98313,0.537918
29.3,-1.6084969999999998,-4.719837999999999,534.796422,2.882272,42.685316,-0.7457229999999999,-7.9816009999999995,0.538948
29.31,-1.577577,-4.706913,534.9885780000001,2.889104,42.690341,-0.741386,-7.979673,0.540031
29.32,-1.541165,-4.701203,535.14954,2.896895,42.695851,-0.733754,-7.9783029999999995,0.541324
29.33,-1.504767,-4.702868,535.250484,2.906202,42.703634,-0.72517,-7.978252,0.5429609999999999
29.34,-1.474866,-4.708565,535.2848769999999,2.9171110000000002,42.714816,-0.717871,-7.979829,0.544964
29.35,-1.457171,-4.713356,535.264654,2.928851,42.729053,-0.713166,-7.98279,0.5471779999999999
29.36,-1.4549,-4.7131099999999995,535.211803,2.93986,42.744421,-0.711114,-7.98645,0.549289
29.37,-1.467973,-4.7062550000000005,535.1497009999999,2.948461,42.758034,-0.710742,-7.98992,0.55096
29.38,-1.493433,-4.694125,535.0966530000001,2.9538189999999998,42.766971000000005,-0.710616,-7.992382000000001,0.552016
29.39,-1.526438,-4.679801,535.0622639999999,2.956609,42.768954,-0.7094550000000001,-7.9932669999999995,0.552573
29.4,-1.5610030000000001,-4.666149,535.04659,2.958952,42.762549,-0.7065779999999999,-7.992303999999999,0.553027
29.41,-1.590351,-4.654179,535.041932,2.963701,42.747021999999994,-0.702078,-7.989471000000001,0.5539189999999999
